9     9     4              . 2     0     10    0    
10    0     4              . 0     0     10    1    
10    1     4              . 0     0     10    0    
10    2     4              . 0     0     10    0    
10    3     4              . 0     0     10    0    
10    4     4              . 0     0     10    0    
10    5     1       17214.74 0     0     10    0    
10    6     4              . 1     0     10    0    
10    7     1       18058.18 1     0     10    0    
10    8     4              . 2     0     10    0    
10    9     4              . 2     0     10    0    
11    0     4              . 0     0     10    1    
11    1     4              . 0     0     10    0    
11    2     4              . 0     0     10    0    
11    3     4              . 0     0     10    0    
11    4     4              . 0     0     10    0    
11    5     4              . 0     0     10    0    
11    6     4              . 0     0     10    0    
11    7     4              . 0     0     10    0    
11    8     4              . 0     0     10    0    
11    9     4              . 0     0     10    0    
12    0     4              . 0     0     10    1    
12    1     1       14479.28 0     0     10    0    
12    2     4              . 1     0     10    0    
12    3     4              . 1     0     10    0    
12    4     1       15870.06 1     0     10    0    
12    5     1       21389.62 2     0     10    0    
12    6     1       21883.82 3     0     10    0    
12    7     1       19165.37 4     0     10    0    
12    8     4              . 5     0     10    0    
12    9     1       22783.67 5     0     10    0    
13    0     4              . 0     0     10    1    
13    1     4              . 0     0     10    0    
13    2     1       20744.07 0     0     10    0    
13    3     4              . 1     0     10    0    
13    4     4              . 1     0     10    0    
13    5     4              . 1     0     10    0    
13    6     4              . 1     0     10    0    
13    7     1       24007.39 1     0     10    0    
13    8     1       15872.99 2     0     10    0    
13    9     4              . 3     0     10    0    
14    0     1       16277.84 0     0     10    1    
14    1     4              . 1     0     10    0    
14    2     4              . 1     0     10    0    
14    3     4              . 1     0     10    0    
14    4     1       18981.53 1     0     10    0    
14    5     4              . 2     0     10    0    
14    6     4              . 2     0     10    0    
14    7     1       21652.22 2     0     10    0    
14    8     1       22706.34 3     0     10    0    
14    9     4              . 4     0     10    0    
15    0     1       19159.67 0     0     10    1    
15    1     4              . 1     0     10    0    
15    2     1       15080.94 1     0     10    0    
15    3     4              . 2     0     10    0    
15    4     2       18651.04 2     0     10    0    
15    5     1       17942.08 2     1     10    0    
15    6     4              . 3     1     10    0    
15    7     4              . 3     1     10    0    
15    8     4              . 3     1     10    0    
15    9     1       18650.47 3     1     10    0    
16    0     4              . 0     0     10    1    
16    1     1       16601.77 0     0     10    0    
16    2     4              . 1     0     10    0    
16    3     4              . 1     0     10    0    
16    4     4              . 1     0     10    0    
16    5     2       17725.62 1     0     10    0    
16    6     4              . 1     1     10    0    
16    7     2       15489.13 1     1     10    0    
16    8     4              . 1     2     10    0    
16    9     4              . 1     2     10    0    
17    0     1       17107.49 0     0     10    1    
17    1     4              . 1     0     10    0    
17    2     1       19924.59 1     0     10    0    
17    3     4              . 2     0     10    0    
17    4     4              . 2     0     10    0    
17    5     4              . 2     0     10    0    
17    6     1       18223.96 2     0     10    0    
17    7     4              . 3     0     10    0    
17    8     4              . 3     0     10    0    
17    9     4              . 3     0     10    0    
18    0     1       16869.37 0     0     10    1    
18    1     4              . 1     0     10    0    
18    2     1       15553.14 1     0     10    0    
18    3     4              . 2     0     10    0    
18    4     4              . 2     0     10    0    
18    5     4              . 2     0     10    0    
18    6     4              . 2     0     10    0    
18    7     4              . 2     0     10    0    
18    8     4              . 2     0     10    0    
18    9     1       15319.23 2     0     10    0    
19    0     4              . 0     0     10    1    
19    1     4              . 0     0     10    0    
19    2     4              . 0     0     10    0    
19    3     1       15564.32 0     0     10    0    
19    4     4              . 1     0     10    0    
19    5     1       19558.78 1     0     10    0    
19    6     4              . 2     0     10    0    
19    7     4              . 2     0     10    0    
19    8     4              . 2     0     10    0    
19    9     4              . 2     0     10    0    
20    0     1       21435.59 0     0     10    1    
20    1     4              . 1     0     10    0    
20    2     1       17840.27 1     0     10    0    
20    3     4              . 2     0     10    0    
20    4     4              . 2     0     10    0    
20    5     1       17666.92 2     0     10    0    
20    6     4              . 3     0     10    0    
20    7     1       16797.72 3     0     10    0    
20    8     4              . 4     0     10    0    
20    9     4              . 4     0     10    0    
21    0     4              . 0     0     10    1    
21    1     1       16248.47 0     0     10    0    
21    2     4              . 1     0     10    0    
21    3     1       21767.18 1     0     10    0    
21    4     1       20851.50 2     0     10    0    
21    5     4              . 3     0     10    0    
21    6     4              . 3     0     10    0    
21    7     1       21291.09 3     0     10    0    
21    8     1       16673.64 4     0     10    0    
21    9     1       20231.10 5     0     10    0    
22    0     1       13870.31 0     0     10    1    
22    1     4              . 1     0     10    0    
22    2     4              . 1     0     10    0    
22    3     4              . 1     0     10    0    
22    4     1       15150.59 1     0     10    0    
22    5     4              . 2     0     10    0    
22    6     4              . 2     0     10    0    
22    7     2       18914.30 2     0     10    0    
22    8     4              . 2     1     10    0    
22    9     4              . 2     1     10    0    
23    0     4              . 0     0     10    1    
23    1     1       17681.43 0     0     10    0    
23    2     4              . 1     0     10    0    
23    3     4              . 1     0     10    0    
23    4     4              . 1     0     10    0    
23    5     4              . 1     0     10    0    
23    6     1       15918.06 1     0     10    0    
23    7     4              . 2     0     10    0    
23    8     4              . 2     0     10    0    
23    9     4              . 2     0     10    0    
24    0     4              . 0     0     10    1    
24    1     4              . 0     0     10    0    
24    2     4              . 0     0     10    0    
24    3     1       15890.29 0     0     10    0    
24    4     4              . 1     0     10    0    
24    5     4              . 1     0     10    0    
24    6     4              . 1     0     10    0    
24    7     1       18428.81 1     0     10    0    
24    8     1       22926.90 2     0     10    0    
24    9     4              . 3     0     10    0    
25    0     1       20208.85 0     0     10    1    
25    1     4              . 1     0     10    0    
25    2     1       18388.81 1     0     10    0    
25    3     1       14440.55 2     0     10    0    
25    4     4              . 3     0     10    0    
25    5     4              . 3     0     10    0    
25    6     4              . 3     0     10    0    
25    7     4              . 3     0     10    0    
25    8     1       20001.26 3     0     10    0    
25    9     4              . 4     0     10    0    
26    0     1       18396.10 0     0     10    1    
26    1     1       15542.91 1     0     10    0    
26    2     1       30777.32 2     0     10    0    
26    3     4              . 3     0     10    0    
26    4     1       16715.51 3     0     10    0    
26    5     1       24701.68 4     0     10    0    
26    6     4              . 5     0     10    0    
26    7     1       20591.87 5     0     10    0    
26    8     4              . 6     0     10    0    
26    9     1       15480.48 6     0     10    0    
27    0     4              . 0     0     10    1    
27    1     1       12716.20 0     0     10    0    
27    2     1       15486.50 1     0     10    0    
27    3     1       25019.30 2     0     10    0    
27    4     4              . 3     0     10    0    
27    5     4              . 3     0     10    0    
27    6     1       24540.17 3     0     10    0    
27    7     4              . 4     0     10    0    
27    8     4              . 4     0     10    0    
27    9     4              . 4     0     10    0    
28    0     4              . 0     0     10    1    
28    1     1       19980.43 0     0     10    0    
28    2     4              . 1     0     10    0    
28    3     1       17377.73 1     0     10    0    
28    4     4              . 2     0     10    0    
28    5     1       19878.63 2     0     10    0    
28    6     1       18806.14 3     0     10    0    
28    7     4              . 4     0     10    0    
28    8     4              . 4     0     10    0    
28    9     1       18821.30 4     0     10    0    
29    0     1       15672.09 0     0     10    1    
29    1     4              . 1     0     10    0    
29    2     4              . 1     0     10    0    
29    3     4              . 1     0     10    0    
29    4     4              . 1     0     10    0    
29    5     4              . 1     0     10    0    
29    6     1       16754.97 1     0     10    0    
29    7     1       18618.76 2     0     10    0    
29    8     4              . 3     0     10    0    
29    9     1       17843.00 3     0     10    0    
30    0     4              . 0     0     10    1    
30    1     4              . 0     0     10    0    
30    2     4              . 0     0     10    0    
30    3     4              . 0     0     10    0    
30    4     4              . 0     0     10    0    
30    5     1       23099.70 0     0     10    0    
30    6     4              . 1     0     10    0    
30    7     4              . 1     0     10    0    
30    8     4              . 1     0     10    0    
30    9     4              . 1     0     10    0    
31    0     4              . 0     0     10    1    
31    1     4              . 0     0     10    0    
31    2     4              . 0     0     10    0    
31    3     4              . 0     0     10    0    
31    4     4              . 0     0     10    0    
31    5     4              . 0     0     10    0    
31    6     4              . 0     0     10    0    
31    7     4              . 0     0     10    0    
31    8     4              . 0     0     10    0    
31    9     4              . 0     0     10    0    
32    0     4              . 0     0     10    1    
32    1     4              . 0     0     10    0    
32    2     4              . 0     0     10    0    
32    3     4              . 0     0     10    0    
32    4     4              . 0     0     10    0    
32    5     4              . 0     0     10    0    
32    6     1       17606.62 0     0     10    0    
32    7     1       19840.12 1     0     10    0    
32    8     4              . 2     0     10    0    
32    9     1       18466.42 2     0     10    0    
33    0     4              . 0     0     10    1    
33    1     4              . 0     0     10    0    
33    2     4              . 0     0     10    0    
33    3     4              . 0     0     10    0    
33    4     4              . 0     0     10    0    
33    5     4              . 0     0     10    0    
33    6     4              . 0     0     10    0    
33    7     1       17829.08 0     0     10    0    
33    8     1       15756.39 1     0     10    0    
33    9     4              . 2     0     10    0    
34    0     1       17618.56 0     0     10    1    
34    1     1       17846.93 1     0     10    0    
34    2     1       24065.35 2     0     10    0    
34    3     1       13663.51 3     0     10    0    
34    4     4              . 4     0     10    0    
34    5     1       24639.82 4     0     10    0    
34    6     1       16937.22 5     0     10    0    
34    7     4              . 6     0     10    0    
34    8     4              . 6     0     10    0    
34    9     4              . 6     0     10    0    
35    0     4              . 0     0     10    1    
35    1     4              . 0     0     10    0    
35    2     4              . 0     0     10    0    
35    3     1       20556.59 0     0     10    0    
35    4     4              . 1     0     10    0    
35    5     1       22342.34 1     0     10    0    
35    6     4              . 2     0     10    0    
35    7     4              . 2     0     10    0    
35    8     1       21639.30 2     0     10    0    
35    9     1       17309.71 3     0     10    0    
36    0     4              . 0     0     10    1    
36    1     4              . 0     0     10    0    
36    2     1       16607.81 0     0     10    0    
36    3     4              . 1     0     10    0    
36    4     4              . 1     0     10    0    
36    5     4              . 1     0     10    0    
36    6     4              . 1     0     10    0    
36    7     4              . 1     0     10    0    
36    8     4              . 1     0     10    0    
36    9     1       18896.84 1     0     10    0    
37    0     4              . 0     0     10    1    
37    1     4              . 0     0     10    0    
37    2     4              . 0     0     10    0    
37    3     4              . 0     0     10    0    
37    4     4              . 0     0     10    0    
37    5     4              . 0     0     10    0    
37    6     1       16137.93 0     0     10    0    
37    7     4              . 1     0     10    0    
37    8     4              . 1     0     10    0    
37    9     4              . 1     0     10    0    
38    0     4              . 0     0     10    1    
38    1     4              . 0     0     10    0    
38    2     1       14638.97 0     0     10    0    
38    3     4              . 1     0     10    0    
38    4     1       19966.72 1     0     10    0    
38    5     1       20509.50 2     0     10    0    
38    6     1       15644.22 3     0     10    0    
38    7     1       17374.05 4     0     10    0    
38    8     4              . 5     0     10    0    
38    9     4              . 5     0     10    0    
39    0     4              . 0     0     10    1    
39    1     4              . 0     0     10    0    
39    2     1       20529.18 0     0     10    0    
39    3     1       17944.49 1     0     10    0    
39    4     1       16342.91 2     0     10    0    
39    5     1       21216.21 3     0     10    0    
39    6     1       19388.84 4     0     10    0    
39    7     1       24714.30 5     0     10    0    
39    8     4              . 6     0     10    0    
39    9     4              . 6     0     10    0    
40    0     1       17948.13 0     0     10    1    
40    1     4              . 1     0     10    0    
40    2     4              . 1     0     10    0    
40    3     4              . 1     0     10    0    
40    4     1       18759.16 1     0     10    0    
40    5     4              . 2     0     10    0    
40    6     1       17691.64 2     0     10    0    
40    7     4              . 3     0     10    0    
40    8     1       20192.42 3     0     10    0    
40    9     4              . 4     0     10    0    
41    0     4              . 0     0     10    1    
41    1     4              . 0     0     10    0    
41    2     1       26775.57 0     0     10    0    
41    3     1       19739.07 1     0     10    0    
41    4     4              . 2     0     10    0    
41    5     4              . 2     0     10    0    
41    6     1       24047.08 2     0     10    0    
41    7     1       19139.75 3     0     10    0    
41    8     1       21086.48 4     0     10    0    
41    9     4              . 5     0     10    0    
42    0     4              . 0     0     10    1    
42    1     1       21231.57 0     0     10    0    
42    2     1       18052.62 1     0     10    0    
42    3     1       16440.36 2     0     10    0    
42    4     2       19687.98 3     0     10    0    
42    5     4              . 3     1     10    0    
42    6     4              . 3     1     10    0    
42    7     4              . 3     1     10    0    
42    8     4              . 3     1     10    0    
42    9     4              . 3     1     10    0    
43    0     4              . 0     0     10    1    
43    1     1       19116.52 0     0     10    0    
43    2     4              . 1     0     10    0    
43    3     4              . 1     0     10    0    
43    4     1       15862.42 1     0     10    0    
43    5     4              . 2     0     10    0    
43    6     4              . 2     0     10    0    
43    7     4              . 2     0     10    0    
43    8     4              . 2     0     10    0    
43    9     1       16358.75 2     0     10    0    
44    0     1       19590.03 0     0     10    1    
44    1     1       23151.93 1     0     10    0    
44    2     4              . 2     0     10    0    
44    3     1       15608.52 2     0     10    0    
44    4     1       20242.46 3     0     10    0    
44    5     4              . 4     0     10    0    
44    6     1       20036.03 4     0     10    0    
44    7     1       17597.28 5     0     10    0    
44    8     4              . 6     0     10    0    
44    9     1       20490.53 6     0     10    0    
45    0     4              . 0     0     10    1    
45    1     4              . 0     0     10    0    
45    2     1       17372.34 0     0     10    0    
45    3     4              . 1     0     10    0    
45    4     1       20867.54 1     0     10    0    
45    5     1       20487.29 2     0     10    0    
45    6     4              . 3     0     10    0    
45    7     4              . 3     0     10    0    
45    8     4              . 3     0     10    0    
45    9     4              . 3     0     10    0    
46    0     4              . 0     0     10    1    
46    1     1       14739.34 0     0     10    0    
46    2     4              . 1     0     10    0    
46    3     4              . 1     0     10    0    
46    4     4              . 1     0     10    0    
46    5     1       17303.58 1     0     10    0    
46    6     4              . 2     0     10    0    
46    7     4              . 2     0     10    0    
46    8     4              . 2     0     10    0    
46    9     1       20779.98 2     0     10    0    
47    0     1       16215.08 0     0     10    1    
47    1     4              . 1     0     10    0    
47    2     1       19520.77 1     0     10    0    
47    3     4              . 2     0     10    0    
47    4     4              . 2     0     10    0    
47    5     4              . 2     0     10    0    
47    6     4              . 2     0     10    0    
47    7     1       17653.42 2     0     10    0    
47    8     1       19328.84 3     0     10    0    
47    9     4              . 4     0     10    0    
48    0     4              . 0     0     10    1    
48    1     1       16906.48 0     0     10    0    
48    2     1       22501.39 1     0     10    0    
48    3     1       22205.45 2     0     10    0    
48    4     1       17469.20 3     0     10    0    
48    5     1       20969.88 4     0     10    0    
48    6     4              . 5     0     10    0    
48    7     1       19559.91 5     0     10    0    
48    8     4              . 6     0     10    0    
48    9     1       20322.07 6     0     10    0    
49    0     4              . 0     0     10    1    
49    1     4              . 0     0     10    0    
49    2     4              . 0     0     10    0    
49    3     1       20871.72 0     0     10    0    
49    4     1       17347.50 1     0     10    0    
49    5     4              . 2     0     10    0    
49    6     4              . 2     0     10    0    
49    7     1       18996.95 2     0     10    0    
49    8     4              . 3     0     10    0    
49    9     1       18184.75 3     0     10    0    
50    0     4              . 0     0     10    1    
50    1     1       18198.30 0     0     10    0    
50    2     4              . 1     0     10    0    
50    3     4              . 1     0     10    0    
50    4     4              . 1     0     10    0    
50    5     4              . 1     0     10    0    
50    6     4              . 1     0     10    0    
50    7     4              . 1     0     10    0    
50    8     4              . 1     0     10    0    
50    9     4              . 1     0     10    0    
51    0     4              . 0     0     10    1    
51    1     1       18604.83 0     0     10    0    
51    2     1       17316.05 1     0     10    0    
51    3     1       18789.63 2     0     10    0    
51    4     4              . 3     0     10    0    
51    5     1       16733.90 3     0     10    0    
51    6     4              . 4     0     10    0    
51    7     4              . 4     0     10    0    
51    8     4              . 4     0     10    0    
51    9     4              . 4     0     10    0    
52    0     1       16953.41 0     0     10    1    
52    1     1       16299.94 1     0     10    0    
52    2     4              . 2     0     10    0    
52    3     1       20164.01 2     0     10    0    
52    4     4              . 3     0     10    0    
52    5     1       21861.68 3     0     10    0    
52    6     4              . 4     0     10    0    
52    7     4              . 4     0     10    0    
52    8     4              . 4     0     10    0    
52    9     1       25327.14 4     0     10    0    
53    0     1       17212.52 0     0     10    1    
53    1     4              . 1     0     10    0    
53    2     4              . 1     0     10    0    
53    3     4              . 1     0     10    0    
53    4     1       20191.20 1     0     10    0    
53    5     4              . 2     0     10    0    
53    6     4              . 2     0     10    0    
53    7     4              . 2     0     10    0    
53    8     4              . 2     0     10    0    
53    9     4              . 2     0     10    0    
54    0     4              . 0     0     10    1    
54    1     4              . 0     0     10    0    
54    2     4              . 0     0     10    0    
54    3     4              . 0     0     10    0    
54    4     1       18522.36 0     0     10    0    
54    5     4              . 1     0     10    0    
54    6     4              . 1     0     10    0    
54    7     1       19324.94 1     0     10    0    
54    8     1       19189.58 2     0     10    0    
54    9     1       21900.02 3     0     10    0    
55    0     1       21771.63 0     0     10    1    
55    1     4              . 1     0     10    0    
55    2     4              . 1     0     10    0    
55    3     4              . 1     0     10    0    
55    4     4              . 1     0     10    0    
55    5     4              . 1     0     10    0    
55    6     1       22111.84 1     0     10    0    
55    7     1       17499.69 2     0     10    0    
55    8     4              . 3     0     10    0    
55    9     4              . 3     0     10    0    
56    0     4              . 0     0     10    1    
56    1     1       20616.60 0     0     10    0    
56    2     1       18458.53 1     0     10    0    
56    3     1       21967.07 2     0     10    0    
56    4     1       19539.30 3     0     10    0    
56    5     1       15375.86 4     0     10    0    
56    6     4              . 5     0     10    0    
56    7     1       20387.55 5     0     10    0    
56    8     1       21218.71 6     0     10    0    
56    9     1       24395.81 7     0     10    0    
57    0     4              . 0     0     10    1    
57    1     1       20937.47 0     0     10    0    
57    2     4              . 1     0     10    0    
57    3     4              . 1     0     10    0    
57    4     4              . 1     0     10    0    
57    5     1       15642.38 1     0     10    0    
57    6     1       16372.77 2     0     10    0    
57    7     4              . 3     0     10    0    
57    8     1       25075.58 3     0     10    0    
57    9     1       18668.14 4     0     10    0    
58    0     4              . 0     0     10    1    
58    1     1       18216.44 0     0     10    0    
58    2     4              . 1     0     10    0    
58    3     1       18977.06 1     0     10    0    
58    4     4              . 2     0     10    0    
58    5     4              . 2     0     10    0    
58    6     4              . 2     0     10    0    
58    7     4              . 2     0     10    0    
58    8     1       22927.86 2     0     10    0    
58    9     1       19260.92 3     0     10    0    
59    0     4              . 0     0     10    1    
59    1     4              . 0     0     10    0    
59    2     4              . 0     0     10    0    
59    3     4              . 0     0     10    0    
59    4     4              . 0     0     10    0    
59    5     4              . 0     0     10    0    
59    6     4              . 0     0     10    0    
59    7     1       18997.95 0     0     10    0    
59    8     4              . 1     0     10    0    
59    9     4              . 1     0     10    0    
60    0     4              . 0     0     10    1    
60    1     4              . 0     0     10    0    
60    2     1       20276.82 0     0     10    0    
60    3     4              . 1     0     10    0    
60    4     4              . 1     0     10    0    
60    5     4              . 1     0     10    0    
60    6     4              . 1     0     10    0    
60    7     4              . 1     0     10    0    
60    8     4              . 1     0     10    0    
60    9     4              . 1     0     10    0    
61    0     4              . 0     0     10    1    
61    1     4              . 0     0     10    0    
61    2     4              . 0     0     10    0    
61    3     1       16610.64 0     0     10    0    
61    4     1       17427.38 1     0     10    0    
61    5     4              . 2     0     10    0    
61    6     4              . 2     0     10    0    
61    7     4              . 2     0     10    0    
61    8     4              . 2     0     10    0    
61    9     1       19054.40 2     0     10    0    
62    0     4              . 0     0     10    1    
62    1     4              . 0     0     10    0    
62    2     4              . 0     0     10    0    
62    3     4              . 0     0     10    0    
62    4     1       19603.85 0     0     10    0    
62    5     4              . 1     0     10    0    
62    6     4              . 1     0     10    0    
62    7     1       17311.70 1     0     10    0    
62    8     4              . 2     0     10    0    
62    9     4              . 2     0     10    0    
63    0     1       20798.87 0     0     10    1    
63    1     4              . 1     0     10    0    
63    2     1       16009.67 1     0     10    0    
63    3     1       19628.96 2     0     10    0    
63    4     1       14501.16 3     0     10    0    
63    5     4              . 4     0     10    0    
63    6     4              . 4     0     10    0    
63    7     4              . 4     0     10    0    
63    8     4              . 4     0     10    0    
63    9     1       22944.16 4     0     10    0    
64    0     1       20704.02 0     0     10    1    
64    1     1       16930.79 1     0     10    0    
64    2     1       20309.02 2     0     10    0    
64    3     4              . 3     0     10    0    
64    4     1       17403.38 3     0     10    0    
64    5     1       17870.91 4     0     10    0    
64    6     4              . 5     0     10    0    
64    7     4              . 5     0     10    0    
64    8     4              . 5     0     10    0    
64    9     4              . 5     0     10    0    
65    0     1       18879.29 0     0     10    1    
65    1     4              . 1     0     10    0    
65    2     4              . 1     0     10    0    
65    3     1       19448.12 1     0     10    0    
65    4     4              . 2     0     10    0    
65    5     4              . 2     0     10    0    
65    6     1       22258.29 2     0     10    0    
65    7     4              . 3     0     10    0    
65    8     1       19347.89 3     0     10    0    
65    9     4              . 4     0     10    0    
66    0     1       15548.04 0     0     10    1    
66    1     1       19603.38 1     0     10    0    
66    2     1       20826.93 2     0     10    0    
66    3     1       18867.90 3     0     10    0    
66    4     1       17013.89 4     0     10    0    
66    5     4              . 5     0     10    0    
66    6     4              . 5     0     10    0    
66    7     1       19020.73 5     0     10    0    
66    8     4              . 6     0     10    0    
66    9     4              . 6     0     10    0    
67    0     4              . 0     0     10    1    
67    1     1       15322.97 0     0     10    0    
67    2     4              . 1     0     10    0    
67    3     4              . 1     0     10    0    
67    4     4              . 1     0     10    0    
67    5     1       21058.77 1     0     10    0    
67    6     4              . 2     0     10    0    
67    7     1       18379.67 2     0     10    0    
67    8     4              . 3     0     10    0    
67    9     4              . 3     0     10    0    
68    0     4              . 0     0     10    1    
68    1     4              . 0     0     10    0    
68    2     4              . 0     0     10    0    
68    3     4              . 0     0     10    0    
68    4     1       20151.62 0     0     10    0    
68    5     4              . 1     0     10    0    
68    6     4              . 1     0     10    0    
68    7     1       19641.71 1     0     10    0    
68    8     1       19626.76 2     0     10    0    
68    9     4              . 3     0     10    0    
69    0     1       17505.36 0     0     10    1    
69    1     4              . 1     0     10    0    
69    2     4              . 1     0     10    0    
69    3     1       19739.62 1     0     10    0    
69    4     4              . 2     0     10    0    
69    5     4              . 2     0     10    0    
69    6     4              . 2     0     10    0    
69    7     1       17763.76 2     0     10    0    
69    8     1       20147.68 3     0     10    0    
69    9     4              . 4     0     10    0    
70    0     4              . 0     0     10    1    
70    1     4              . 0     0     10    0    
70    2     4              . 0     0     10    0    
70    3     4              . 0     0     10    0    
70    4     4              . 0     0     10    0    
70    5     4              . 0     0     10    0    
70    6     4              . 0     0     10    0    
70    7     4              . 0     0     10    0    
70    8     4              . 0     0     10    0    
70    9     4              . 0     0     10    0    
71    0     4              . 0     0     10    1    
71    1     4              . 0     0     10    0    
71    2     4              . 0     0     10    0    
71    3     4              . 0     0     10    0    
71    4     4              . 0     0     10    0    
71    5     4              . 0     0     10    0    
71    6     4              . 0     0     10    0    
71    7     4              . 0     0     10    0    
71    8     4              . 0     0     10    0    
71    9     4              . 0     0     10    0    
72    0     4              . 0     0     10    1    
72    1     4              . 0     0     10    0    
72    2     1       18015.89 0     0     10    0    
72    3     4              . 1     0     10    0    
72    4     1       21205.98 1     0     10    0    
72    5     4              . 2     0     10    0    
72    6     4              . 2     0     10    0    
72    7     4              . 2     0     10    0    
72    8     4              . 2     0     10    0    
72    9     1       18486.21 2     0     10    0    
73    0     4              . 0     0     10    1    
73    1     1       19316.20 0     0     10    0    
73    2     4              . 1     0     10    0    
73    3     4              . 1     0     10    0    
73    4     4              . 1     0     10    0    
73    5     4              . 1     0     10    0    
73    6     4              . 1     0     10    0    
73    7     4              . 1     0     10    0    
73    8     4              . 1     0     10    0    
73    9     4              . 1     0     10    0    
74    0     4              . 0     0     10    1    
74    1     4              . 0     0     10    0    
74    2     4              . 0     0     10    0    
74    3     4              . 0     0     10    0    
74    4     2       20162.90 0     0     10    0    
74    5     1       20200.40 0     1     10    0    
74    6     4              . 1     1     10    0    
74    7     4              . 1     1     10    0    
74    8     4              . 1     1     10    0    
74    9     4              . 1     1     10    0    
75    0     1       15201.77 0     0     10    1    
75    1     4              . 1     0     10    0    
75    2     4              . 1     0     10    0    
75    3     1       16969.23 1     0     10    0    
75    4     4              . 2     0     10    0    
75    5     1       21481.69 2     0     10    0    
75    6     4              . 3     0     10    0    
75    7     1       20144.00 3     0     10    0    
75    8     4              . 4     0     10    0    
75    9     4              . 4     0     10    0    
76    0     4              . 0     0     10    1    
76    1     4              . 0     0     10    0    
76    2     1       21160.83 0     0     10    0    
76    3     4              . 1     0     10    0    
76    4     4              . 1     0     10    0    
76    5     4              . 1     0     10    0    
76    6     4              . 1     0     10    0    
76    7     4              . 1     0     10    0    
76    8     4              . 1     0     10    0    
76    9     4              . 1     0     10    0    
77    0     1       16840.23 0     0     10    1    
77    1     1       14896.83 1     0     10    0    
77    2     1       18615.57 2     0     10    0    
77    3     4              . 3     0     10    0    
77    4     4              . 3     0     10    0    
77    5     4              . 3     0     10    0    
77    6     4              . 3     0     10    0    
